name_distinct,review
Ecuador - 72.0%,creamy
Ecuador - 72.0%, nutty
Ecuador - 72.0%, cocoa
"Nicaragua, American style - 76.0%",bitter
"Nicaragua, American style - 76.0%", molasses
"Nicaragua, American style - 76.0%", flour
"San Andres, American style - 76.0%",molasses
"San Andres, American style - 76.0%", metallic
"San Andres, American style - 76.0%", earthy
"San Andres, silk - 78.0%",sour
"San Andres, silk - 78.0%", tart
"San Andres, silk - 78.0%", molasses
Belize - 86.0%,mild bitter
Belize - 86.0%, diluted
Belize - 86.0%, vanilla
Merida - 70.0%,gritty
Merida - 70.0%, spicy
Merida - 70.0%, earthy
Carabobo - 70.0%,fatty
Carabobo - 70.0%, bland
Carabobo - 70.0%, nutty
Aragua - 70.0%,smooth texture
Aragua - 70.0%, earthy
Aragua - 70.0%, nutty
Sambirano - 71.0%,rich cocoa
Sambirano - 71.0%, red berry
Sambirano - 71.0%, sour
Ankasa - 70.0%,nutmeg
Ankasa - 70.0%, sour
Bocas del Toro - 75.0%,intense
Bocas del Toro - 75.0%, rum
Bocas del Toro - 75.0%, tea
Puerto Plata - 68.0%,nutty
Puerto Plata - 68.0%, astringent
Puerto Plata - 75.0%,chalky
Puerto Plata - 75.0%, strong
Puerto Plata - 75.0%, harsh smoke
Sambirano - 75.0%,rustic
Sambirano - 75.0%, red berry
Sambirano - 75.0%, woody
Puerto Plata - 65.0%,intense marshmallow
Puerto Plata - 65.0%, cocoa
Sambirano - 65.0%,chocolate covered cherries
"Bali, Singaraja - 65.0%",pastey
"Bali, Singaraja - 65.0%", off spicey
"Bali, Singaraja - 65.0%", nutty
"Sambirano, 2009 - 70.0%",red berry
"Sambirano, 2009 - 70.0%", strong wine
"Sambirano, 2009 - 70.0%", sour
"Ocumare, prototype - 78.0%",nutty
"Ocumare, prototype - 78.0%", mild bitter
"Bali, Singaraja - 75.0%",dry
"Bali, Singaraja - 75.0%", cardamom
"Bali, Singaraja - 75.0%", medicinal
"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%",robust
"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%", cocoa
"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%", fruity
Ghana - 72.0%,roasted nuts
Ghana - 72.0%, rich
Ghana - 72.0%, roasty
Haiti - 70.0%,floral
Haiti - 70.0%, molasses
Haiti - 70.0%, chemical
Guatemala - 70.0%,molasses
Guatemala - 70.0%, earthy
Guatemala - 70.0%, spicy
Dominican Republic - 70.0%,sweet
Dominican Republic - 70.0%, sour milk
Belize - 70.0%,off
Belize - 70.0%, rubbery
Belize - 70.0%, burnt molasses
La Red - 70.0%,unrefined
La Red - 70.0%, fruity
Carenero Superior - 70.0%,sweet grass
Carenero Superior - 70.0%, muted spice
Matiguas - 70.0%,rich
Matiguas - 70.0%, leather
Matiguas - 70.0%, woodsy
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%",bright fruit
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%", crisp nibs
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%", cocoa
Blue Mountain Region - 70.0%,fatty
Blue Mountain Region - 70.0%, nutty
"Sierra Nevada, batch 92 - 72.0%",burnt caramel
"Sierra Nevada, batch 92 - 72.0%", cocoa
"Sierra Nevada, batch 92 - 72.0%", floral
"Maya Mountain, batch 98 - 72.0%",honey with subtle tobacco
Organic Dark - 72.0%,oily
Organic Dark - 72.0%, flat
Organic Dark - 72.0%, woody
Organic Dark - 72.0%, sour
"Congo, Grand Cru - 82.0%",complex
"Congo, Grand Cru - 82.0%", fruity
"Congo, Grand Cru - 82.0%", mild bitter
Guatemala - 70.0%,chewy
Guatemala - 70.0%, complex
Guatemala - 70.0%,black pepper
Madagascar - 70.0%,gritty
Madagascar - 70.0%, tart red berry
Madagascar - 70.0%,powerful
Lachua - 75.0%,roasty
Lachua - 75.0%, coffee
Lachua - 75.0%, earthy
Zorzal Reserva - 75.0%,astringent
Zorzal Reserva - 75.0%, sour
Zorzal Reserva - 75.0%, coffee
"Akesson's E., Sambirano V. - 82.0%",sandy
"Akesson's E., Sambirano V. - 82.0%", tart
"Akesson's E., Sambirano V. - 82.0%", sour
"Akesson's E., Sambirano V. - 82.0%", sweet
Kokoa Kamili - 75.0%,bready
Kokoa Kamili - 75.0%, melon
Maya Mtn - 70.0%,pungent off flavor
"Keningau, Borneo Island - 68.0%",sweet
"Keningau, Borneo Island - 68.0%", dirty
"Keningau, Borneo Island - 68.0%", off notes
"Kota Marudu, Borneo Island - 72.0%",sweet
"Kota Marudu, Borneo Island - 72.0%", fruit
"Kota Marudu, Borneo Island - 72.0%", chemical off note
"Tawau, Borneo Island - 74.0%",grassy
"Tawau, Borneo Island - 74.0%", savory
"Tawau, Borneo Island - 74.0%", sour
One Hundred - 100.0%,acidic
One Hundred - 100.0%, bitter
One Hundred - 100.0%, dry
Ceylan - 75.0%,vegetal
Ceylan - 75.0%, dominant tobacco
"Carribean, Trinite - 75.0%",spice
"Carribean, Trinite - 75.0%", woodsy
"Carribean, Trinite - 75.0%", long lasting
"Ocumare, Puerto Cabello - 75.0%",sandy
"Ocumare, Puerto Cabello - 75.0%", creamy
"Ocumare, Puerto Cabello - 75.0%", berry
Madagascar - 75.0%,mellow
Madagascar - 75.0%, tart
Madagascar - 75.0%, coffee
"Maracaibo, El Rosario - 75.0%",creamy
"Maracaibo, El Rosario - 75.0%", fatty
"Maracaibo, El Rosario - 75.0%", floral
Chuao - 75.0%,creamy
Chuao - 75.0%, coconut
Chuao - 75.0%, tang
Equateur - 75.0%,dry
Equateur - 75.0%, floral
Equateur - 75.0%, bitter
"Porcelana, Venezuela - 75.0%",creamy
"Porcelana, Venezuela - 75.0%", strawberry
"Porcelana, Venezuela - 75.0%", nutty
"Porcelana, Apotequil - 75.0%",flat
"Porcelana, Apotequil - 75.0%", bread
"Porcelana, Apotequil - 75.0%", earthy
Ivory Coast - 75.0%,oily
Ivory Coast - 75.0%, intense cocoa
Ivory Coast - 75.0%, sl. Burnt
"Porcelana, Tabasco, Marfil de Blanco - 75.0%",mild bitter
"Porcelana, Tabasco, Marfil de Blanco - 75.0%", nut
"Porcelana, Tabasco, Marfil de Blanco - 75.0%", possible mold
"Xoconusco, cacao Real - 75.0%",fatty
"Xoconusco, cacao Real - 75.0%", roasty
"Xoconusco, cacao Real - 75.0%", earthy
Jamaique - 75.0%,oily
Jamaique - 75.0%, creamy
Jamaique - 75.0%, woody
Cuba - 75.0%,fatty
Cuba - 75.0%, raisin
Cuba - 75.0%, grape
"Cusco, Cacao Cusco - 75.0%",roasty
"Cusco, Cacao Cusco - 75.0%", woody
"Cusco, Cacao Cusco - 75.0%", mint
Piura Blanco - 75.0%,creamy
Piura Blanco - 75.0%, cocoa
Piura Blanco - 75.0%, smokey
Juliana - 75.0%,oily
Juliana - 75.0%,fatty
Juliana - 75.0%, rich
Juliana - 75.0%, nutty
Libanio - 75.0%,chunky
Libanio - 75.0%, very grassy
Libanio - 75.0%, mild mint
Haiti - 75.0%,grassy
Haiti - 75.0%, black pepper
"Madagascar, 100% criollo - 75.0%",fatty
"Madagascar, 100% criollo - 75.0%", spicy
"Madagascar, 100% criollo - 75.0%", gentle roast
Gabon - 75.0%,fatty
Gabon - 75.0%, roasty
Gabon - 75.0%, black pepper
Maragnam - 75.0%,oily
Maragnam - 75.0%, roasted nuts
Maragnam - 75.0%, rich cocoa
"Los Colorados, Santo Domingo, Equateur - 75.0%",roasty
"Los Colorados, Santo Domingo, Equateur - 75.0%", tobacco
"Los Colorados, Santo Domingo, Equateur - 75.0%", earthy
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%",complex
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%", brownie
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%",mint
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%", spice
Kaori - 75.0%,creamy
Kaori - 75.0%, homey
Kaori - 75.0%, nutty
Selva Maya - 75.0%,heavy roast
Selva Maya - 75.0%, fatty
Selva Maya - 75.0%, gateway
Madre de Dios - 75.0%,oily
Madre de Dios - 75.0%, subtle
Madre de Dios - 75.0%, mild coffee
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%",creamy
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%", rich
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%", complex
"El Castillero, Indio Maiz - 75.0%",bold
"El Castillero, Indio Maiz - 75.0%", woody
"El Castillero, Indio Maiz - 75.0%", nut
"El Castillero, Indio Maiz - 75.0%", roasty
"El Castillero, Indio Maiz - 75.0%", creamy
"El Oro, Hacienda de Oro - 100.0%",cardboard
"El Oro, Hacienda de Oro - 100.0%", very bitter
"El Oro, Hacienda de Oro - 100.0%", floral
"El Oro, Hacienda de Oro - 77.0%",sticky
"El Oro, Hacienda de Oro - 77.0%", lavendar
"El Oro, Hacienda de Oro - 77.0%", molasses
Maya Mountain - 70.0%,sandy
Maya Mountain - 70.0%, vanilla
Maya Mountain - 70.0%, candy-like
Conacado - 70.0%,gritty
Conacado - 70.0%, sweet
Conacado - 70.0%, mild coffee
Esmeraldas - 75.0%,balanced
Esmeraldas - 75.0%, floral
Esmeraldas - 75.0%, honey
Ucayali - 70.0%,sweet
Ucayali - 70.0%, rich mocha
Ucayali - 70.0%, acidic
"Wild Bolivia, Sucre - 70.0%",nuts
"Wild Bolivia, Sucre - 70.0%", fruit
Kokoa Kamili - 62.0%,very sweet
Kokoa Kamili - 62.0%, melon
Kokoa Kamili - 62.0%, caramel
Cooproagro - 72.0%,oily
Cooproagro - 72.0%, vanilla
Cooproagro - 72.0%, caramel
Cooproagro - 72.0%, dairy
"Camino Verde, Guayas - 70.0%",intense
"Camino Verde, Guayas - 70.0%", alocohol
"Camino Verde, Guayas - 70.0%", floral
"Ghana, batch 021813 - 75.0%",fatty
"Ghana, batch 021813 - 75.0%", brownie
"Ghana, batch 021813 - 75.0%", nutty
"Chuao, Mantuano blend, batch 23613 - 85.0%",intense
"Chuao, Mantuano blend, batch 23613 - 85.0%", cooked banana
Maya Mountain - 70.0%,intense
Maya Mountain - 70.0%, cocoa
Maya Mountain - 70.0%, complex
Chuao - 70.0%,intense
Chuao - 70.0%, raisins
Chuao - 70.0%, roasty
"Conacado, batch 001515 - 68.0%",complex
"Conacado, batch 001515 - 68.0%", brownie
"Conacado, batch 001515 - 68.0%", lime
"Conacado, batch 001515 - 68.0%", rich
"Guasare, Zulia Prov. - 70.0%",nutty
"Guasare, Zulia Prov. - 70.0%", slight hammy
"Guasare, Zulia Prov. - 70.0%", rich
"O'payo, Waslala - 70.0%",simple
"O'payo, Waslala - 70.0%", rich cocoa
Elvesia P. - 70.0%,earthy
Elvesia P. - 70.0%, cherries
Manabi - 75.0%,sandy
Manabi - 75.0%, floral
Manabi - 75.0%, honey
Ambolikapiky P. - 80.0%,bitter
Ambolikapiky P. - 80.0%, tart
Ambolikapiky P. - 80.0%, acidic
Elvesia P. - 60.0%,roasty
Elvesia P. - 60.0%, sweet
Elvesia P. - 60.0%, brownie
Elvesia P. - 80.0%,bitter
Elvesia P. - 80.0%, dark berry
Elvesia P. - 80.0%, fatty
Maya Mountain - 80.0%,mild smoke
Maya Mountain - 80.0%, raisins
Maya Mountain - 80.0%, coffee
Ambolikapkly P. - 60.0%,citrus
Ambolikapkly P. - 60.0%, sweet
Ambolikapkly P. - 60.0%, cocoa
"Alta Verapaz, 2014, batch 69 - 70.0%",tart
"Alta Verapaz, 2014, batch 69 - 70.0%", tea
"Alta Verapaz, 2014, batch 69 - 70.0%", leather
"Alta Verapaz, 2014, batch 69 - 70.0%", sour
Jamaica - 70.0%,chalky
Jamaica - 70.0%, sandy
Jamaica - 70.0%, tart
Jamaica - 70.0%, bland
Gran Couva - 68.0%,fatty
Gran Couva - 68.0%, sweet
Gran Couva - 68.0%, metallic
Somia Plantation - 72.0%,sweet
Somia Plantation - 72.0%, mild molasses
Somia Plantation - 72.0%, bland
Marabel Farms - 70.0%,spicy
Marabel Farms - 70.0%, black pepper
Marabel Farms - 70.0%, banana
"Camino Verde, Balao, Guayas - 72.0%",floral
"Camino Verde, Balao, Guayas - 72.0%", banana
Ecuador - 70.0%,powdery
Ecuador - 70.0%, floral
Ecuador - 70.0%, molasses
Dominican Republic - 68.0%,gritty
Dominican Republic - 68.0%, sweet
Dominican Republic - 68.0%, brownie
"Alto Beni, No.2, Batch 17, 2016 - 70.0%",dirt
"Alto Beni, No.2, Batch 17, 2016 - 70.0%", earthy
"Alto Beni, No.2, Batch 17, 2016 - 70.0%", floral
"Lanquin, No.3, Batch 21, 2016 - 70.0%",roasty and under refined
"Ecuador, Bob Bar - 60.0%",sweet
"Ecuador, Bob Bar - 60.0%", sour dairy
"Trinidad, batch 05050114 - 72.0%",high roast
"Trinidad, batch 05050114 - 72.0%", coffee
"Trinidad, batch 05050114 - 72.0%", spicy
Belize - 72.0%,roasty
Belize - 72.0%, fruit
Belize - 72.0%, mild metallic
Blend - 72.0%,coffee
Blend - 72.0%, high roast
Blend - 72.0%, spicy
"Mindo, batch 01040914 - 72.0%",floral
"Mindo, batch 01040914 - 72.0%", mild citrus
"Mindo, batch 01040914 - 72.0%", orange
Ecuador - 70.0%,smokey
Ecuador - 70.0%, sour
Pingtung - 70.0%,molasses
Pingtung - 70.0%, sour notes
Davao - 70.0%,base cocoa w/ palm notes
"Monte Grande, lot 001180312 - 70.0%",off pungent
"Monte Grande, lot 001180312 - 70.0%", grassy
"Monte Grande, lot 001180312 - 70.0%", melon
Asochivite - 70.0%,vegetal
Asochivite - 70.0%, unique
Beniano - 70.0%,subtle but refreshing
Puerto Rico - 70.0%,dirt
Puerto Rico - 70.0%, floral
Puerto Rico - 70.0%, sweet
Patanemo - 75.0%,over roasted
Patanemo - 75.0%, bitter
Patanemo - 75.0%, nutty
"Dominican Republic, ""Love Bar"" - 75.0%",oily
"Dominican Republic, ""Love Bar"" - 75.0%", buttery
"Dominican Republic, ""Love Bar"" - 75.0%", intense
Dominican Republic w/ nibs - 75.0%,creamy
Dominican Republic w/ nibs - 75.0%, burnt wood
Tumbes - 75.0%,roasty
Tumbes - 75.0%, almost burnt
Tumbes - 75.0%, intense
Venezuela - 72.0%,sandy
Venezuela - 72.0%, dairy
Venezuela - 72.0%, cocoa
Mexico - 66.0%,creamy
Mexico - 66.0%, woody
Mexico - 66.0%, cocoa
Tanzania - 75.0%,dry
Tanzania - 75.0%, flat flavor
Tanzania - 75.0%, astringent
Santo Domingo - 70.0%,spice
Santo Domingo - 70.0%, fruit medley
Santo Domingo - 70.0%, roasty
Grand 'Anse - 65.0%,gritty
Grand 'Anse - 65.0%, sweet
Grand 'Anse - 65.0%, citrus
"H. Betulia, Antioquia, B8 - 72.0%",light color
"H. Betulia, Antioquia, B8 - 72.0%", dirty
"H. Betulia, Antioquia, B8 - 72.0%", musty
"H. Betulia, Antioquia, B9 - 72.0%",light color
"H. Betulia, Antioquia, B9 - 72.0%", dirty
"H. Betulia, Antioquia, B9 - 72.0%", astringent
"H. Betulia, Antioquia, B6 - 72.0%",light color
"H. Betulia, Antioquia, B6 - 72.0%", creamy
"H. Betulia, Antioquia, B6 - 72.0%", hazelnut
"Agua Fria; Sucre region, H. La Trinidad - 75.0%",intense
"Agua Fria; Sucre region, H. La Trinidad - 75.0%", earthy
"Agua Fria; Sucre region, H. La Trinidad - 75.0%", fuel
"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%",nutty
"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%", intense
"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%", leathery
"Chuao, Aragua region, H. La Trinidad - 75.0%",bright fruit
"Chuao, Aragua region, H. La Trinidad - 75.0%", strawberry
"Chuao, Aragua region, H. La Trinidad - 70.0%",fruity
"Chuao, Aragua region, H. La Trinidad - 70.0%", nutty
"Chuao, Aragua region, H. La Trinidad - 70.0%", brownie
Hacienda la Trinidad - 74.0%,intense
Hacienda la Trinidad - 74.0%, black licorice
Hacienda la Trinidad - 74.0%, nutty
Rio Caribe - 75.0%,spicy
Rio Caribe - 75.0%, nutty
Rio Caribe - 75.0%, ends sour
Chuao - 77.0%,assertive
Chuao - 77.0%, fruity
Chuao - 77.0%, acidic
Carupano Pintao - 75.0%,sandy
Carupano Pintao - 75.0%, chalky
Carupano Pintao - 75.0%, earthy
"Barlovento, Familia Rojas - 75.0%",high astringent
"Barlovento, Familia Rojas - 75.0%", sandy
"Barlovento, Familia Rojas - 75.0%", grass
Canoabo - 70.0%,raspberry
Canoabo - 70.0%, dirty
Canoabo - 70.0%, sour
Chuao - 70.0%,poor texture
Chuao - 70.0%, earthy
"Boyaca, Aprocampa Coop, Pauna - 69.0%",green
"Boyaca, Aprocampa Coop, Pauna - 69.0%", vegetal
"Boyaca, Aprocampa Coop, Pauna - 69.0%", soil
"Boyaca, Aprocampa Coop, Pauna - 69.0%", fuel
Arauca - 70.0%,intense
Arauca - 70.0%, spice
Sierra Nevada - 64.0%,intense
Sierra Nevada - 64.0%, marshmallow
Sierra Nevada - 64.0%, fruit
Tumaco - 70.0%,earthy
Tumaco - 70.0%, woody
Tumaco - 70.0%, smoke
Arhuacos - 72.0%,rich
Arhuacos - 72.0%, nutty
Arhuacos - 72.0%, acidic
Macondo - 71.0%,distinct
Macondo - 71.0%, short
Macondo - 71.0%, dried fruit
Perla Negra - 74.0%,mild cocoa
Perla Negra - 74.0%, astringent
"Jutiapa, lot 050916D - 70.0%",deep cocoa
"Jutiapa, lot 050916D - 70.0%", fatty
"Jutiapa, lot 050916D - 70.0%", dairy
"Dominican Republicm, rustic - 72.0%",rustic
"Dominican Republicm, rustic - 72.0%", sweet
"Dominican Republicm, rustic - 72.0%", one dimensional
"Dominican Republic, rustic - 65.0%",rustic
"Dominican Republic, rustic - 65.0%", gritty
"Dominican Republic, rustic - 65.0%", sweet
"Dominican Republic, rustic - 65.0%", fruit
Dominican Republic - 66.0%,creamy
Dominican Republic - 66.0%,blueberry
Dominican Republic - 66.0%,black pepper
"Criollo, Dominican Republic - 72.0%",oily
"Criollo, Dominican Republic - 72.0%", cherry
"Criollo, Dominican Republic - 72.0%", rich cocoa
"Porcelana, Tabasco, La Joya - 70.0%",distinct lemon
"Xoconusco, Chiapas, cacao Real - 70.0%",creamy
"Xoconusco, Chiapas, cacao Real - 70.0%", nutty
"Xoconusco, Chiapas, cacao Real - 70.0%", banana
"Xoconusco, Chiapas, cacao Real - 70.0%", rich
Grenada - 71.0%,silky
Grenada - 71.0%," ""Andes"" mint"
Grenada - 71.0%, off nutty
Madagascar - 71.0%,creamy
Madagascar - 71.0%, earthy
Madagascar - 71.0%, dark roast
Venezuela - 71.0%,gritty
Venezuela - 71.0%, fudge-like
Venezuela - 71.0%, nutty
Venezuela - 77.0%,intense
Venezuela - 77.0%, roasty
Venezuela - 77.0%, rich cocoa
Ecuador - 71.0%,creamy
Ecuador - 71.0%, mild spice
Ecuador - 71.0%, hazelnut
Papua - 71.0%,creamy
Papua - 71.0%, mild spice
Papua - 71.0%, cocoa
"Mahali, Kasai - 70.0%",rich
"Mahali, Kasai - 70.0%", cherries
"Mahali, Kasai - 70.0%", acidic
"Zorzal Reserve, Hispaniola, batch 239 - 72.0%",cocoa butter dominates
"Zorzal Reserve, Hispaniola, batch 239 - 72.0%", cocoa
Ucayali - 72.0%,intense
Ucayali - 72.0%,sweet
Ucayali - 72.0%,vanilla dominate
Costa Esmeraldas - 72.0%,cocoa base
Costa Esmeraldas - 72.0%, sweet
Costa Esmeraldas - 72.0%, earthy
Madagascar - 70.0%,sour milk
Madagascar - 70.0%, off
Madagascar - 70.0%, late tart
Peru - 70.0%,dried fruit
Peru - 70.0%, sour
Peru - 70.0%, nutella
Vietnam - 70.0%,balanced
Vietnam - 70.0%, dairy
Vietnam - 70.0%, spicy
Ghana - 70.0%,high astringent
Ghana - 70.0%, earthy
Dominican Republic - 70.0%,creamy
Dominican Republic - 70.0%, complex
Dominican Republic - 70.0%, astingent
Ecuador - 70.0%,floral
Ecuador - 70.0%, rum
Chuncho-Cuzco - 70.0%,herbal
Chuncho-Cuzco - 70.0%, cocoa tea
"Lakuna, Amazonas, silvestre - 70.0%",complex
"Lakuna, Amazonas, silvestre - 70.0%", floral
"Lakuna, Amazonas, silvestre - 70.0%", spicy
"Lakuna, Amazonas, silvestre - 70.0%", fruit
Cuzco - 80.0%,smooth
Cuzco - 80.0%, slow
Cuzco - 80.0%, mild grape
Piura Select - 70.0%,chocolate and grapes
Pichincha - 91.0%,klingy
Pichincha - 91.0%, hint of fruit
Pichincha - 91.0%, very bitter
Bolivar - 82.0%,cloying
Bolivar - 82.0%, fatty
Bolivar - 82.0%, bitter
Amazonia - 63.0%,sandy
Amazonia - 63.0%, sweet
Amazonia - 63.0%, bold citrus
Esmeraldas - 71.0%,dry
Esmeraldas - 71.0%, spicy
Esmeraldas - 71.0%, fruity
Baking - 70.0%,bitter
Baking - 70.0%, cocoa
Grenade - 60.0%,sweet
Grenade - 60.0%, metallic
Grenade - 60.0%, vanilla
Sao Tome - 78.0%,burnt up front
Trinidad - 70.0%,burnt coffee
Trinidad - 70.0%, fatty
Venezuela - 80.0%,nutty
Venezuela - 80.0%, ashey
Venezuela - 80.0%, coffee
Ecuador - 100.0%,fatty
Ecuador - 100.0%, controlled bitter
Ecuador - 100.0%, fruit
Cuba - 75.0%,intense
Cuba - 75.0%, ashey
Cuba - 75.0%, earthen
Dominican Republic - 72.0%,intense
Dominican Republic - 72.0%, fatty
Dominican Republic - 72.0%, brownie
"Lago di Como, Blu - 70.0%",oily surface
"Lago di Como, Blu - 70.0%", berry
"Lago di Como, Blu - 70.0%", cream
Porcelana - 75.0%,nutty
Porcelana - 75.0%, burnt
Porcelana - 75.0%, fuel
Tanzania - 73.0%,sweet
Tanzania - 73.0%, acidic
Tanzania - 73.0%, fatty
"Porcelana, Batch 5163 - 70.0%",strong nutty with off notes
Bolivia - 75.0%,sandy
Bolivia - 75.0%, bold
Bolivia - 75.0%, cherry
Brazil - 70.0%,dairy
Brazil - 70.0%, chocolate
Brazil - 70.0%, mild fruit
Arauca - 70.0%,spice
Arauca - 70.0%, oats
Arauca - 70.0%, nutty
Arauca - 70.0%, fatty
Tumaco - 70.0%,spice
Tumaco - 70.0%, honey
Tumaco - 70.0%, fatty
Choco - 70.0%,single note of cocoa
Choco - 70.0%, fatty
Meta - 70.0%,cocoa base
Meta - 70.0%, fruit
Meta - 70.0%, creamy
Esmeraldas - 77.0%,grainy
Esmeraldas - 77.0%, intense
Esmeraldas - 77.0%, bitter
Manabi - 77.0%,perfume
Manabi - 77.0%, chemical off note
Los Rios - 77.0%,crumbly
Los Rios - 77.0%, cinamon
Manabi - 55.0%,sweet
Manabi - 55.0%, floral
Manabi - 55.0%, yogurt
Los Rios - 55.0%,sticky
Los Rios - 55.0%, sweet
Los Rios - 55.0%, grassy
Esmeraldas - 55.0%,sandy
Esmeraldas - 55.0%, sweet
Esmeraldas - 55.0%, spicy
"Saidor Estate, Madang P. - 70.0%",mild smoke
"Saidor Estate, Madang P. - 70.0%", melon
Kulili Estate - 70.0%,tart
Kulili Estate - 70.0%, malt
Kulili Estate - 70.0%, mild smoke
"La Colonia, batch 5 - 70.0%",burnt blueberry
"La Colonia, batch 5 - 70.0%", off
"Kokoa Kamili, batch 9 - 70.0%",unusually tart
"Kokoa Kamili, batch 9 - 70.0%", nutty
"Ucayali, batch 12 - 70.0%",intense
"Ucayali, batch 12 - 70.0%", cooked black licorice
"Soconusco, batch 2 - 70.0%",strong tobacco
"Soconusco, batch 2 - 70.0%", grassy
Costa Rica - 80.0%,fatty
Costa Rica - 80.0%, fruit
Costa Rica - 80.0%, muted
Costa Rica - 72.0%,fatty
Costa Rica - 72.0%, woody
Costa Rica - 72.0%, coffee
"Talamanca, Raul-Kekoldo community - 72.0%",floral
"Talamanca, Raul-Kekoldo community - 72.0%", earthy
"Talamanca, Raul-Kekoldo community - 72.0%", acidic
"Antigua, Special Reserve - 72.0%",woody
"Antigua, Special Reserve - 72.0%", spicy
"Antigua, Special Reserve - 72.0%", tobacco
Anselmo Paraiso Estate - 72.0%,acidic
Anselmo Paraiso Estate - 72.0%, astringent
Anselmo Paraiso Estate - 72.0%, spicy
Arauca - 65.0%,sweet
Arauca - 65.0%, marshmallow
Tumaco - 65.0%,nutty
Tumaco - 65.0%, grain
Tumaco - 65.0%, late choco
Cordoba - 65.0%,mild smoke
Cordoba - 65.0%, sweet edge
Huila - 65.0%,overly sweet
Huila - 65.0%, mild spice
"Cesar, CCN51 - 65.0%",sweet
"Cesar, CCN51 - 65.0%", grassy
"Cesar, CCN51 - 65.0%", nutty
"Ecuador, Vietnam - 75.0%",off notes
"Ecuador, Vietnam - 75.0%", vanilla
"Fazenda Camboa, Bahia, 2018 - 71.0%",sandy
"Fazenda Camboa, Bahia, 2018 - 71.0%", intense
"Fazenda Camboa, Bahia, 2018 - 71.0%", sweet
"Fazenda Camboa, Bahia, 2018 - 71.0%", rich
"Amazon Forest, 2018 - 65.0%",molasses
"Amazon Forest, 2018 - 65.0%", rich
"Amazon Forest, 2018 - 65.0%", vegetal
"San Martin, batch 155 - 70.0%",sandy
"San Martin, batch 155 - 70.0%", fruity
"San Martin, batch 155 - 70.0%", acidic
"San Martin, batch 155 - 70.0%", metallic
"Tumbes, batch 176 - 70.0%",molasses
"Tumbes, batch 176 - 70.0%", cocoa
"Bolivia, batch 166 - 70.0%",sandy
"Bolivia, batch 166 - 70.0%", tobacco
"Bolivia, batch 166 - 70.0%", molasses
"Guaniamo, batch 173 - 72.0%",mild metallic and spice
"Guaniamo, Amazonas, batch 159 - 70.0%",sandy
"Guaniamo, Amazonas, batch 159 - 70.0%", nutty
"Guaniamo, Amazonas, batch 159 - 70.0%", cocoa
"Nicaragua, batch 164 - 72.0%",sandy
"Nicaragua, batch 164 - 72.0%", molasses
"Nicaragua, batch 164 - 72.0%", spice
"Conacado, batch 161 - 73.0%",sandy
"Conacado, batch 161 - 73.0%", mild intensity
"Conacado, batch 161 - 73.0%", fruit
Elvesia P. - 70.0%,soapy
Elvesia P. - 70.0%, earthy
"Sierra Nevada, batch 1 - 72.0%",caramel
"Sierra Nevada, batch 1 - 72.0%", molasses
"Sierra Nevada, batch 1 - 72.0%", fruit
"Arauca, batch 280 - 76.0%",caramel
"Arauca, batch 280 - 76.0%", sweet
"Arauca, batch 280 - 76.0%", delicate
"the lost city, gracias a dias, batch 362 - 72.0%",roasty
"the lost city, gracias a dias, batch 362 - 72.0%", black pepper
"the lost city, gracias a dias, batch 362 - 72.0%", nutty
"Piaroa, Amazonas, Batch 350 - 72.0%",nutty
"Piaroa, Amazonas, Batch 350 - 72.0%", floral
"Piaroa, Amazonas, Batch 350 - 72.0%", roasty
"Duarte, Batch 360 - 70.0%",med roast
"Duarte, Batch 360 - 70.0%", grassy
