id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,rating,name_distinct
2190,Belvie,Vietnam,2018,Vietnam,Lam Dong,75.0,3.0,3.25,Lam Dong - 75.0%
2648,Belvie,Vietnam,2021,Vietnam,"Ben Tre, batch 70301",70.0,3.0,3.75,"Ben Tre, batch 70301 - 70.0%"
1768,Belyzium,Alemania,2016,Belize,"Belize south, low fermentation",83.0,3.0,2.75,"Belize south, low fermentation - 83.0%"
1768,Belyzium,Alemania,2016,Belize,Belize south,78.0,3.0,3.0,Belize south - 78.0%
1768,Belyzium,Alemania,2016,Belize,Belize south,83.0,3.0,3.5,Belize south - 83.0%
2246,Benns,Singapur,2018,Vietnam,Vung Tau,72.0,4.0,3.0,Vung Tau - 72.0%
2246,Benns,Singapur,2018,India,"Anamalai, 2018 harvest",72.0,4.0,3.0,"Anamalai, 2018 harvest - 72.0%"
2246,Benns,Singapur,2018,Malaysia,"Sungai Ruan, Koh Farm",72.0,4.0,3.0,"Sungai Ruan, Koh Farm - 72.0%"
773,Benoit Nihant,Bélgica,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72.0,3.0,3.75,"Somia Plantation, Sambirano, 70hr C - 72.0%"
757,Benoit Nihant,Bélgica,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,3.0,4.0,"Bali, Sukrama Bros. Farm, Melaya, 62hr C - 72.0%"
1141,Benoit Nihant,Bélgica,2013,Cuba,Baracoa,74.0,3.0,3.5,Baracoa - 74.0%
1141,Benoit Nihant,Bélgica,2013,Venezuela,Cuyagua Village,74.0,3.0,3.5,Cuyagua Village - 74.0%
1141,Benoit Nihant,Bélgica,2013,Venezuela,Chuao,74.0,3.0,3.5,Chuao - 74.0%
1141,Benoit Nihant,Bélgica,2013,Ecuador,Rio Peripa H.,73.0,3.0,4.0,Rio Peripa H. - 73.0%
797,Bernachon,Francia,2012,Blend,Nature,55.0,5.0,2.75,Nature - 55.0%
508,Beschle (Felchlin),Suiza,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.0,3.25,"Carenero S., Barlovento, Grand Cru - 70.0%"
508,Beschle (Felchlin),Suiza,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74.0,3.0,3.25,"Porcelana, Premier Cru, Quizas No. 1 - 74.0%"
508,Beschle (Felchlin),Suiza,2010,Indonesia,"Java, Grand Cru",64.0,3.0,3.5,"Java, Grand Cru - 64.0%"
508,Beschle (Felchlin),Suiza,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.0,3.5,"Ocumare, Premier Cru, Quizas No. 2 - 72.0%"
636,Beschle (Felchlin),Suiza,2011,Madagascar,Madagascar,64.0,3.0,3.0,Madagascar - 64.0%
636,Beschle (Felchlin),Suiza,2011,Venezuela,Maracaibo,88.0,3.0,3.0,Maracaibo - 88.0%
636,Beschle (Felchlin),Suiza,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.0,3.5,"Indigena Amazonia, Grand Cru, Quizas - 72.0%"
636,Beschle (Felchlin),Suiza,2011,Ecuador,Ecuador,72.0,3.0,4.0,Ecuador - 72.0%
1482,Bisou,Estados Unidos,2015,Nicaragua,"Nicaragua, American style",76.0,2.0,2.5,"Nicaragua, American style - 76.0%"
1486,Bisou,Estados Unidos,2015,Costa Rica,"San Andres, American style",76.0,2.0,2.5,"San Andres, American style - 76.0%"
1486,Bisou,Estados Unidos,2015,Costa Rica,"San Andres, silk",78.0,4.0,2.5,"San Andres, silk - 78.0%"
1486,Bisou,Estados Unidos,2015,Belize,Belize,86.0,4.0,3.25,Belize - 86.0%
2088,Bitacora,Venezuela,2018,Venezuela,Merida,70.0,4.0,3.0,Merida - 70.0%
2088,Bitacora,Venezuela,2018,Venezuela,Carabobo,70.0,4.0,3.0,Carabobo - 70.0%
2084,Bitacora,Venezuela,2018,Venezuela,Aragua,70.0,4.0,3.5,Aragua - 70.0%
233,Bittersweet Origins,Estados Unidos,2008,Madagascar,Sambirano,71.0,2.0,3.0,Sambirano - 71.0%
256,Bittersweet Origins,Estados Unidos,2008,Ghana,Ankasa,70.0,2.0,3.0,Ankasa - 70.0%
233,Bittersweet Origins,Estados Unidos,2008,Panama,Bocas del Toro,75.0,2.0,3.5,Bocas del Toro - 75.0%
233,Bittersweet Origins,Estados Unidos,2008,Dominican Republic,Puerto Plata,68.0,2.0,3.75,Puerto Plata - 68.0%
414,Bittersweet Origins,Estados Unidos,2009,Dominican Republic,Puerto Plata,75.0,2.0,3.0,Puerto Plata - 75.0%
423,Bittersweet Origins,Estados Unidos,2009,Madagascar,Sambirano,75.0,2.0,3.25,Sambirano - 75.0%
414,Bittersweet Origins,Estados Unidos,2009,Dominican Republic,Puerto Plata,65.0,2.0,3.5,Puerto Plata - 65.0%
431,Bittersweet Origins,Estados Unidos,2009,Madagascar,Sambirano,65.0,2.0,3.5,Sambirano - 65.0%
558,Bittersweet Origins,Estados Unidos,2010,Indonesia,"Bali, Singaraja",65.0,2.0,2.75,"Bali, Singaraja - 65.0%"
565,Bittersweet Origins,Estados Unidos,2010,Madagascar,"Sambirano, 2009",70.0,2.0,3.0,"Sambirano, 2009 - 70.0%"
565,Bittersweet Origins,Estados Unidos,2010,Venezuela,"Ocumare, prototype",78.0,2.0,3.0,"Ocumare, prototype - 78.0%"
478,Bittersweet Origins,Estados Unidos,2010,Indonesia,"Bali, Singaraja",75.0,2.0,3.25,"Bali, Singaraja - 75.0%"
502,Bittersweet Origins,Estados Unidos,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,2.0,3.75,"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%"
963,Bittersweet Origins,Estados Unidos,2012,Ghana,Ghana,72.0,3.0,3.5,Ghana - 72.0%
2108,Bixby,Estados Unidos,2018,Haiti,Haiti,70.0,2.0,3.0,Haiti - 70.0%
2114,Bixby,Estados Unidos,2018,Guatemala,Guatemala,70.0,2.0,3.0,Guatemala - 70.0%
2114,Bixby,Estados Unidos,2018,Dominican Republic,Dominican Republic,70.0,2.0,3.25,Dominican Republic - 70.0%
2422,Bixby,Estados Unidos,2019,Belize,Belize,70.0,2.0,2.75,Belize - 70.0%
256,Black Mountain,Estados Unidos,2008,Dominican Republic,La Red,70.0,3.0,2.75,La Red - 70.0%
256,Black Mountain,Estados Unidos,2008,Venezuela,Carenero Superior,70.0,3.0,2.75,Carenero Superior - 70.0%
256,Black Mountain,Estados Unidos,2008,Nicaragua,Matiguas,70.0,3.0,3.0,Matiguas - 70.0%
2574,Black Mountain,Estados Unidos,2021,Dominican Republic,"""Cocoa Nibs"", Hispaniola w/ nibs",70.0,4.0,3.75,"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%"
1331,Black River (A. Morin),Reiuno Unido,2014,Jamaica,Blue Mountain Region,70.0,4.0,2.75,Blue Mountain Region - 70.0%
2590,Black Sheep,Estados Unidos,2021,Colombia,"Sierra Nevada, batch 92",72.0,3.0,3.25,"Sierra Nevada, batch 92 - 72.0%"
2590,Black Sheep,Estados Unidos,2021,Belize,"Maya Mountain, batch 98",72.0,3.0,3.25,"Maya Mountain, batch 98 - 72.0%"
322,Blanxart,España,2009,Blend,Organic Dark,72.0,4.0,2.75,Organic Dark - 72.0%
1046,Blanxart,España,2013,Congo,"Congo, Grand Cru",82.0,4.0,3.5,"Congo, Grand Cru - 82.0%"
911,Blue Bandana,Estados Unidos,2012,Guatemala,Guatemala,70.0,3.0,3.5,Guatemala - 70.0%
911,Blue Bandana,Estados Unidos,2012,Madagascar,Madagascar,70.0,3.0,3.75,Madagascar - 70.0%
1752,Blue Bandana,Estados Unidos,2016,Guatemala,Lachua,75.0,2.0,2.75,Lachua - 75.0%
1756,Blue Bandana,Estados Unidos,2016,Dominican Republic,Zorzal Reserva,75.0,2.0,3.0,Zorzal Reserva - 75.0%
1740,Blue Bandana,Estados Unidos,2016,Madagascar,"Akesson's E., Sambirano V.",82.0,2.0,3.5,"Akesson's E., Sambirano V. - 82.0%"
1752,Blue Bandana,Estados Unidos,2016,Tanzania,Kokoa Kamili,75.0,2.0,3.5,Kokoa Kamili - 75.0%
1996,Boho,Estados Unidos,2017,Belize,Maya Mtn,70.0,3.0,2.75,Maya Mtn - 70.0%
2290,Bonaterra,Malasia,2019,Malaysia,"Keningau, Borneo Island",68.0,2.0,2.5,"Keningau, Borneo Island - 68.0%"
2290,Bonaterra,Malasia,2019,Malaysia,"Kota Marudu, Borneo Island",72.0,2.0,2.75,"Kota Marudu, Borneo Island - 72.0%"
2290,Bonaterra,Malasia,2019,Malaysia,"Tawau, Borneo Island",74.0,2.0,3.25,"Tawau, Borneo Island - 74.0%"
81,Bonnat,Francia,2006,Blend,One Hundred,100.0,,1.5,One Hundred - 100.0%
81,Bonnat,Francia,2006,Sri Lanka,Ceylan,75.0,3.0,3.0,Ceylan - 75.0%
24,Bonnat,Francia,2006,Blend,"Carribean, Trinite",75.0,3.0,3.75,"Carribean, Trinite - 75.0%"
32,Bonnat,Francia,2006,Venezuela,"Ocumare, Puerto Cabello",75.0,3.0,3.75,"Ocumare, Puerto Cabello - 75.0%"
75,Bonnat,Francia,2006,Madagascar,Madagascar,75.0,3.0,3.75,Madagascar - 75.0%
48,Bonnat,Francia,2006,Venezuela,"Maracaibo, El Rosario",75.0,3.0,4.0,"Maracaibo, El Rosario - 75.0%"
81,Bonnat,Francia,2006,Venezuela,Chuao,75.0,3.0,4.0,Chuao - 75.0%
123,Bonnat,Francia,2007,Ecuador,Equateur,75.0,3.0,2.5,Equateur - 75.0%
199,Bonnat,Francia,2008,Venezuela,"Porcelana, Venezuela",75.0,3.0,4.0,"Porcelana, Venezuela - 75.0%"
336,Bonnat,Francia,2009,Peru,"Porcelana, Apotequil",75.0,3.0,2.75,"Porcelana, Apotequil - 75.0%"
331,Bonnat,Francia,2009,Ivory Coast,Ivory Coast,75.0,3.0,3.0,Ivory Coast - 75.0%
336,Bonnat,Francia,2009,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75.0,3.0,3.0,"Porcelana, Tabasco, Marfil de Blanco - 75.0%"
395,Bonnat,Francia,2009,Mexico,"Xoconusco, cacao Real",75.0,3.0,3.0,"Xoconusco, cacao Real - 75.0%"
761,Bonnat,Francia,2011,Jamaica,Jamaique,75.0,3.0,3.25,Jamaique - 75.0%
629,Bonnat,Francia,2011,Cuba,Cuba,75.0,3.0,3.5,Cuba - 75.0%
629,Bonnat,Francia,2011,Peru,"Cusco, Cacao Cusco",75.0,3.0,3.5,"Cusco, Cacao Cusco - 75.0%"
629,Bonnat,Francia,2011,Peru,Piura Blanco,75.0,3.0,3.5,Piura Blanco - 75.0%
672,Bonnat,Francia,2011,Brazil,Juliana,75.0,3.0,3.5,Juliana - 75.0%
629,Bonnat,Francia,2011,Brazil,Libanio,75.0,3.0,3.75,Libanio - 75.0%
629,Bonnat,Francia,2011,Haiti,Haiti,75.0,3.0,4.0,Haiti - 75.0%
629,Bonnat,Francia,2011,Madagascar,"Madagascar, 100% criollo",75.0,3.0,4.0,"Madagascar, 100% criollo - 75.0%"
1042,Bonnat,Francia,2013,Gabon,Gabon,75.0,3.0,3.25,Gabon - 75.0%
1038,Bonnat,Francia,2013,Brazil,Maragnam,75.0,3.0,3.5,Maragnam - 75.0%
1418,Bonnat,Francia,2014,Dominican Republic,"Los Colorados, Santo Domingo, Equateur",75.0,3.0,3.25,"Los Colorados, Santo Domingo, Equateur - 75.0%"
1418,Bonnat,Francia,2014,Blend,"Surfin, Venez,Africa,Brasil,Peru,Mex",65.0,3.0,3.75,"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%"
1339,Bonnat,Francia,2014,Brazil,Kaori,75.0,3.0,4.0,Kaori - 75.0%
1912,Bonnat,Francia,2016,Mexico,Selva Maya,75.0,3.0,3.5,Selva Maya - 75.0%
2246,Bonnat,Francia,2018,Peru,Madre de Dios,75.0,3.0,4.0,Madre de Dios - 75.0%
2250,Bonnat,Francia,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75.0,3.0,4.0,"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%"
2554,Bonnat,Francia,2021,Nicaragua,"El Castillero, Indio Maiz",75.0,3.0,3.75,"El Castillero, Indio Maiz - 75.0%"
341,Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",100.0,,1.5,"El Oro, Hacienda de Oro - 100.0%"
316,Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",77.0,2.0,3.25,"El Oro, Hacienda de Oro - 77.0%"
1267,Bowler Man,Estados Unidos,2014,Belize,Maya Mountain,70.0,,2.75,Maya Mountain - 70.0%
1271,Bowler Man,Estados Unidos,2014,Dominican Republic,Conacado,70.0,,2.75,Conacado - 70.0%
2254,Brasstown,Estados Unidos,2018,Ecuador,Esmeraldas,75.0,3.0,3.5,Esmeraldas - 75.0%
2194,Brasstown,Estados Unidos,2018,Peru,Ucayali,70.0,3.0,3.75,Ucayali - 70.0%
2096,Brasstown,Estados Unidos,2018,Bolivia,"Wild Bolivia, Sucre",70.0,3.0,4.0,"Wild Bolivia, Sucre - 70.0%"
2542,Brasstown,Estados Unidos,2021,Tanzania,Kokoa Kamili,62.0,3.0,3.0,Kokoa Kamili - 62.0%
1125,Brasstown aka It's Chocolate,Estados Unidos,2013,Dominican Republic,Cooproagro,72.0,5.0,3.0,Cooproagro - 72.0%
1125,Brasstown aka It's Chocolate,Estados Unidos,2013,Ecuador,"Camino Verde, Guayas",70.0,5.0,3.25,"Camino Verde, Guayas - 70.0%"
1129,Brasstown aka It's Chocolate,Estados Unidos,2013,Ghana,"Ghana, batch 021813",75.0,5.0,3.5,"Ghana, batch 021813 - 75.0%"
1129,Brasstown aka It's Chocolate,Estados Unidos,2013,Venezuela,"Chuao, Mantuano blend, batch 23613",85.0,5.0,3.5,"Chuao, Mantuano blend, batch 23613 - 85.0%"
1255,Brasstown aka It's Chocolate,Estados Unidos,2014,Belize,Maya Mountain,70.0,3.0,3.75,Maya Mountain - 70.0%
1355,Brasstown aka It's Chocolate,Estados Unidos,2014,Venezuela,Chuao,70.0,3.0,4.0,Chuao - 70.0%
1462,Brasstown aka It's Chocolate,Estados Unidos,2015,Dominican Republic,"Conacado, batch 001515",68.0,3.0,3.75,"Conacado, batch 001515 - 68.0%"
1868,Brasstown aka It's Chocolate,Estados Unidos,2016,Venezuela,"Guasare, Zulia Prov.",70.0,3.0,3.5,"Guasare, Zulia Prov. - 70.0%"
1868,Brasstown aka It's Chocolate,Estados Unidos,2016,Nicaragua,"O'payo, Waslala",70.0,3.0,3.75,"O'payo, Waslala - 70.0%"
1980,Brasstown aka It's Chocolate,Estados Unidos,2017,Dominican Republic,Elvesia P.,70.0,3.0,3.25,Elvesia P. - 70.0%
1984,Brasstown aka It's Chocolate,Estados Unidos,2017,Ecuador,Manabi,75.0,3.0,3.75,Manabi - 75.0%
1518,Brazen,Estados Unidos,2015,Madagascar,Ambolikapiky P.,80.0,3.0,2.75,Ambolikapiky P. - 80.0%
1514,Brazen,Estados Unidos,2015,Dominican Republic,Elvesia P.,60.0,3.0,3.0,Elvesia P. - 60.0%
1514,Brazen,Estados Unidos,2015,Dominican Republic,Elvesia P.,80.0,3.0,3.25,Elvesia P. - 80.0%
1518,Brazen,Estados Unidos,2015,Belize,Maya Mountain,80.0,3.0,3.25,Maya Mountain - 80.0%
1518,Brazen,Estados Unidos,2015,Madagascar,Ambolikapkly P.,60.0,3.0,3.25,Ambolikapkly P. - 60.0%
1514,Brazen,Estados Unidos,2015,Guatemala,"Alta Verapaz, 2014, batch 69",70.0,2.0,3.5,"Alta Verapaz, 2014, batch 69 - 70.0%"
1149,Breeze Mill,Estados Unidos,2013,Jamaica,Jamaica,70.0,4.0,3.0,Jamaica - 70.0%
1235,Bright,Australia,2014,Trinidad,Gran Couva,68.0,3.0,2.75,Gran Couva - 68.0%
1231,Bright,Australia,2014,Madagascar,Somia Plantation,72.0,3.0,3.0,Somia Plantation - 72.0%
1231,Bright,Australia,2014,Dominican Republic,Marabel Farms,70.0,3.0,3.5,Marabel Farms - 70.0%
1231,Bright,Australia,2014,Ecuador,"Camino Verde, Balao, Guayas",72.0,3.0,3.5,"Camino Verde, Balao, Guayas - 72.0%"
1638,Britarev,Rusia,2015,Ecuador,Ecuador,70.0,2.0,3.25,Ecuador - 70.0%
1181,Bronx Grrl Chocolate,Estados Unidos,2013,Dominican Republic,Dominican Republic,68.0,3.0,2.75,Dominican Republic - 68.0%
2052,Bullion,Reiuno Unido,2018,Bolivia,"Alto Beni, No.2, Batch 17, 2016",70.0,3.0,2.5,"Alto Beni, No.2, Batch 17, 2016 - 70.0%"
2052,Bullion,Reiuno Unido,2018,Guatemala,"Lanquin, No.3, Batch 21, 2016",70.0,3.0,3.0,"Lanquin, No.3, Batch 21, 2016 - 70.0%"
1323,Burnt Fork Bend,Estados Unidos,2014,Ecuador,"Ecuador, Bob Bar",60.0,3.0,2.5,"Ecuador, Bob Bar - 60.0%"
1299,Burnt Fork Bend,Estados Unidos,2014,Trinidad,"Trinidad, batch 05050114",72.0,3.0,3.25,"Trinidad, batch 05050114 - 72.0%"
1303,Burnt Fork Bend,Estados Unidos,2014,Belize,Belize,72.0,3.0,3.25,Belize - 72.0%
1303,Burnt Fork Bend,Estados Unidos,2014,Blend,Blend,72.0,3.0,3.25,Blend - 72.0%
1299,Burnt Fork Bend,Estados Unidos,2014,Ecuador,"Mindo, batch 01040914",72.0,3.0,3.5,"Mindo, batch 01040914 - 72.0%"
2314,By Cacao,Corea del Sur,2019,Ecuador,Ecuador,70.0,2.0,3.0,Ecuador - 70.0%
2274,Cacai Cacao,Taiwan,2019,Taiwan,Pingtung,70.0,2.0,3.25,Pingtung - 70.0%
2274,Cacai Cacao,Taiwan,2019,Philippines,Davao,70.0,2.0,3.5,Davao - 70.0%
2330,Cacao 70,Canadá,2019,Guatemala,"Monte Grande, lot 001180312",70.0,4.0,3.0,"Monte Grande, lot 001180312 - 70.0%"
2266,Cacao 70,Canadá,2019,Guatemala,Asochivite,70.0,4.0,3.5,Asochivite - 70.0%
2266,Cacao 70,Canadá,2019,Bolivia,Beniano,70.0,4.0,3.75,Beniano - 70.0%
1606,Cacao Arabuco,Puerto Rico,2015,Puerto Rico,Puerto Rico,70.0,2.0,2.5,Puerto Rico - 70.0%
600,Cacao Atlanta,Estados Unidos,2010,Venezuela,Patanemo,75.0,2.0,2.25,Patanemo - 75.0%
502,Cacao Atlanta,Estados Unidos,2010,Dominican Republic,"Dominican Republic, ""Love Bar""",75.0,2.0,2.5,"Dominican Republic, ""Love Bar"" - 75.0%"
502,Cacao Atlanta,Estados Unidos,2010,Dominican Republic,Dominican Republic w/ nibs,75.0,2.0,2.75,Dominican Republic w/ nibs - 75.0%
1215,Cacao Atlanta,Estados Unidos,2014,Peru,Tumbes,75.0,2.0,2.5,Tumbes - 75.0%
141,Cacao Barry,Francia,2007,Venezuela,Venezuela,72.0,5.0,2.0,Venezuela - 72.0%
147,Cacao Barry,Francia,2007,Mexico,Mexico,66.0,5.0,3.0,Mexico - 66.0%
300,Cacao Barry,Francia,2008,Tanzania,Tanzania,75.0,5.0,2.0,Tanzania - 75.0%
586,Cacao Barry,Francia,2010,Dominican Republic,Santo Domingo,70.0,5.0,3.0,Santo Domingo - 70.0%
1716,Cacao Barry,Francia,2016,Haiti,Grand 'Anse,65.0,5.0,3.5,Grand 'Anse - 65.0%
2226,Cacao Betulia,Suiza,2018,Colombia,"H. Betulia, Antioquia, B8",72.0,2.0,2.5,"H. Betulia, Antioquia, B8 - 72.0%"
2230,Cacao Betulia,Suiza,2018,Colombia,"H. Betulia, Antioquia, B9",72.0,2.0,3.0,"H. Betulia, Antioquia, B9 - 72.0%"
2226,Cacao Betulia,Suiza,2018,Colombia,"H. Betulia, Antioquia, B6",72.0,2.0,3.75,"H. Betulia, Antioquia, B6 - 72.0%"
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Agua Fria; Sucre region, H. La Trinidad",75.0,2.0,2.5,"Agua Fria; Sucre region, H. La Trinidad - 75.0%"
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Macuare; Miranda; Chloe formula, H. La Trinidad",74.0,2.0,3.25,"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%"
1391,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",75.0,2.0,3.5,"Chuao, Aragua region, H. La Trinidad - 75.0%"
1395,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",70.0,2.0,3.75,"Chuao, Aragua region, H. La Trinidad - 70.0%"
1668,Cacao de Origen,Venezuela,2015,Venezuela,Hacienda la Trinidad,74.0,2.0,3.25,Hacienda la Trinidad - 74.0%
1692,Cacao de Origen,Venezuela,2015,Venezuela,Rio Caribe,75.0,2.0,3.25,Rio Caribe - 75.0%
1688,Cacao de Origen,Venezuela,2015,Venezuela,Chuao,77.0,2.0,3.5,Chuao - 77.0%
2238,Cacao de Origen,Venezuela,2018,Venezuela,Carupano Pintao,75.0,2.0,2.75,Carupano Pintao - 75.0%
2278,Cacao de Origen,Venezuela,2019,Venezuela,"Barlovento, Familia Rojas",75.0,2.0,2.5,"Barlovento, Familia Rojas - 75.0%"
2278,Cacao de Origen,Venezuela,2019,Venezuela,Canoabo,70.0,2.0,3.0,Canoabo - 70.0%
2076,Cacao Gonzales,Estados Unidos,2018,Venezuela,Chuao,70.0,2.0,3.0,Chuao - 70.0%
1434,Cacao Hunters,Colombia,2014,Colombia,"Boyaca, Aprocampa Coop, Pauna",69.0,4.0,2.75,"Boyaca, Aprocampa Coop, Pauna - 69.0%"
1434,Cacao Hunters,Colombia,2014,Colombia,Arauca,70.0,4.0,3.25,Arauca - 70.0%
1430,Cacao Hunters,Colombia,2014,Colombia,Sierra Nevada,64.0,4.0,3.5,Sierra Nevada - 64.0%
1430,Cacao Hunters,Colombia,2014,Colombia,Tumaco,70.0,4.0,3.5,Tumaco - 70.0%
1662,Cacao Hunters,Colombia,2015,Colombia,Arhuacos,72.0,3.0,3.75,Arhuacos - 72.0%
1816,Cacao Hunters,Colombia,2016,Colombia,Macondo,71.0,3.0,3.75,Macondo - 71.0%
1816,Cacao Hunters,Colombia,2016,Colombia,Perla Negra,74.0,3.0,3.75,Perla Negra - 74.0%
1860,Cacao Market,Estados Unidos,2016,Honduras,"Jutiapa, lot 050916D",70.0,4.0,3.5,"Jutiapa, lot 050916D - 70.0%"
641,Cacao Prieto,Estados Unidos,2011,Dominican Republic,"Dominican Republicm, rustic",72.0,2.0,3.0,"Dominican Republicm, rustic - 72.0%"
647,Cacao Prieto,Estados Unidos,2011,Dominican Republic,"Dominican Republic, rustic",65.0,2.0,3.25,"Dominican Republic, rustic - 65.0%"
641,Cacao Prieto,Estados Unidos,2011,Dominican Republic,Dominican Republic,66.0,2.0,3.75,Dominican Republic - 66.0%
991,Cacao Prieto,Estados Unidos,2012,Dominican Republic,"Criollo, Dominican Republic",72.0,2.0,3.75,"Criollo, Dominican Republic - 72.0%"
336,Cacao Sampaka,España,2009,Mexico,"Porcelana, Tabasco, La Joya",70.0,4.0,4.0,"Porcelana, Tabasco, La Joya - 70.0%"
346,Cacao Sampaka,España,2009,Mexico,"Xoconusco, Chiapas, cacao Real",70.0,4.0,4.0,"Xoconusco, Chiapas, cacao Real - 70.0%"
537,Cacao Sampaka,España,2010,Grenada,Grenada,71.0,4.0,3.25,Grenada - 71.0%
508,Cacao Sampaka,España,2010,Madagascar,Madagascar,71.0,4.0,3.5,Madagascar - 71.0%
537,Cacao Sampaka,España,2010,Venezuela,Venezuela,71.0,4.0,3.5,Venezuela - 71.0%
537,Cacao Sampaka,España,2010,Venezuela,Venezuela,77.0,4.0,3.5,Venezuela - 77.0%
523,Cacao Sampaka,España,2010,Ecuador,Ecuador,71.0,4.0,3.75,Ecuador - 71.0%
523,Cacao Sampaka,España,2010,Papua New Guinea,Papua,71.0,4.0,4.0,Papua - 71.0%
1908,Cacao Sampaka,España,2016,Congo,"Mahali, Kasai",70.0,4.0,3.5,"Mahali, Kasai - 70.0%"
2510,Cacao Santa Fe (Art of Chocolate),Estados Unidos,2020,Dominican Republic,"Zorzal Reserve, Hispaniola, batch 239",72.0,4.0,2.75,"Zorzal Reserve, Hispaniola, batch 239 - 72.0%"
2510,Cacao Santa Fe (Art of Chocolate),Estados Unidos,2020,Peru,Ucayali,72.0,4.0,2.75,Ucayali - 72.0%
2510,Cacao Santa Fe (Art of Chocolate),Estados Unidos,2020,Ecuador,Costa Esmeraldas,72.0,4.0,3.0,Costa Esmeraldas - 72.0%
1684,Cacao Store,Japón,2015,Madagascar,Madagascar,70.0,2.0,3.0,Madagascar - 70.0%
1684,Cacao Store,Japón,2015,Peru,Peru,70.0,2.0,3.25,Peru - 70.0%
1684,Cacao Store,Japón,2015,Vietnam,Vietnam,70.0,2.0,3.5,Vietnam - 70.0%
2084,Cacaodada,Corea del Sur,2018,Ghana,Ghana,70.0,,3.0,Ghana - 70.0%
2084,Cacaodada,Corea del Sur,2018,Dominican Republic,Dominican Republic,70.0,,3.25,Dominican Republic - 70.0%
2084,Cacaodada,Corea del Sur,2018,Ecuador,Ecuador,70.0,,3.5,Ecuador - 70.0%
2610,Cacaosuyo,Perú,2021,Peru,Chuncho-Cuzco,70.0,2.0,3.5,Chuncho-Cuzco - 70.0%
2614,Cacaosuyo,Perú,2021,Peru,"Lakuna, Amazonas, silvestre",70.0,2.0,3.5,"Lakuna, Amazonas, silvestre - 70.0%"
2614,Cacaosuyo,Perú,2021,Peru,Cuzco,80.0,2.0,3.5,Cuzco - 80.0%
2610,Cacaosuyo,Perú,2021,Peru,Piura Select,70.0,2.0,4.0,Piura Select - 70.0%
259,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Pichincha,91.0,4.0,1.5,Pichincha - 91.0%
245,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Bolivar,82.0,4.0,2.5,Bolivar - 82.0%
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Amazonia,63.0,4.0,3.5,Amazonia - 63.0%
237,Cacaoyere (Ecuatoriana),Ecuador,2008,Ecuador,Esmeraldas,71.0,4.0,3.5,Esmeraldas - 71.0%
141,Callebaut,Bélgica,2007,Ecuador,Baking,70.0,,1.0,Baking - 70.0%
296,Callebaut,Bélgica,2008,Grenada,Grenade,60.0,,2.75,Grenade - 60.0%
749,C-Amaro,Italia,2011,Sao Tome,Sao Tome,78.0,2.0,2.25,Sao Tome - 78.0%
765,C-Amaro,Italia,2011,Trinidad,Trinidad,70.0,2.0,2.5,Trinidad - 70.0%
809,C-Amaro,Italia,2012,Venezuela,Venezuela,80.0,2.0,3.0,Venezuela - 80.0%
1185,C-Amaro,Italia,2013,Ecuador,Ecuador,100.0,1.0,3.5,Ecuador - 100.0%
1442,C-Amaro,Italia,2014,Cuba,Cuba,75.0,2.0,2.5,Cuba - 75.0%
1442,C-Amaro,Italia,2014,Dominican Republic,Dominican Republic,72.0,2.0,3.0,Dominican Republic - 72.0%
1442,C-Amaro,Italia,2014,Blend,"Lago di Como, Blu",70.0,2.0,3.5,"Lago di Como, Blu - 70.0%"
1804,Cao,Estados Unidos,2016,Venezuela,Porcelana,75.0,3.0,2.5,Porcelana - 75.0%
1804,Cao,Estados Unidos,2016,Tanzania,Tanzania,73.0,3.0,2.75,Tanzania - 73.0%
1804,Cao,Estados Unidos,2016,Venezuela,"Porcelana, Batch 5163",70.0,3.0,3.0,"Porcelana, Batch 5163 - 70.0%"
